Distrito,Departamento,SINDROME Y/O TRASTORNO PSICOTICO,TRASTORNO DE CONSUMO DE ALCOHOL,TRASTORNO DE CONSUMO DE DROGAS,TRASTORNO DE CONSUMO DE TABACO,TRASTORNO DEPRESIVO,VIOLENCIA FAMILIAR/MALTRATO INFANTIL,SOLO TAMIZAJES POSITIVOS,TAMIZAJES C/CONDICION ADICIONAL VIOLENCIA POLITICA,TOTAL DE TAMIZAJES,TOTAL GENERALIZADO,Ratio T PSICOTICO positivo,Ratio T ALCOHOL positivo,Ratio T DROGAS positivo,Ratio T TABACO positivo,Ratio T DEPRESIVO positivo,Ratio VIOLENCIA positivo,Ratio Tamizaje Nopositivo,Ratio Tamizaje positivo,Ratio Tamizaje positivo condicion,Cluster
TAPO,JUNIN,0.0,2.0,0.0,0.0,4.0,146.0,152.0,0.0,1893.0,2045.0,0.0,2.3507010966020617e-05,0.0,0.0,4.701402193204123e-05,0.001716011800519505,0.00089247071536266,7.166167392241115e-05,0.0,0
TARMA,JUNIN,18.0,76.0,12.0,0.0,91.0,156.0,353.0,0.0,3129.0,3482.0,0.00021156309869418554,0.0008932664167087833,0.0001410420657961237,0.0,0.001069568998953938,0.0018335468553496081,0.001475193274363319,0.00016642480851717853,0.0,1
TRES DE DICIEMBRE,JUNIN,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,592.0,594.0,0.0,0.0,0.0,0.0,0.0,2.3507010966020617e-05,0.0002791033615925487,9.429167621369889e-07,0.0,0
TUNAN MARCA,JUNIN,0.0,4.0,0.0,0.0,15.0,0.0,19.0,0.0,294.0,313.0,0.0,4.701402193204123e-05,0.0,0.0,0.00017630258224515463,0.0,0.00013860876403413736,8.957709240301394e-06,0.0,0
ULCUMAYO,JUNIN,0.0,12.0,0.0,0.0,0.0,4.0,16.0,0.0,2287.0,2303.0,0.0,0.0001410420657961237,0.0,0.0,0.0,4.701402193204123e-05,0.0010782253175036468,7.543334097095911e-06,0.0,0
VIQUES,JUNIN,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,398.0,399.0,0.0,1.1753505483010308e-05,0.0,0.0,0.0,0.0,0.00018764043566526077,4.7145838106849444e-07,0.0,0
VITOC,JUNIN,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,558.0,560.0,0.0,0.0,0.0,0.0,0.0,2.3507010966020617e-05,0.00026307377663621986,9.429167621369889e-07,0.0,0
YANACANCHA,JUNIN,0.0,9.0,0.0,0.0,14.0,16.0,39.0,1.0,589.0,629.0,0.0,0.00010578154934709277,0.0,0.0,0.0001645490767621443,0.00018805608772816493,0.0002776889864493432,1.8386876861671282e-05,4.7145838106849444e-07,0
YAULI,JUNIN,0.0,9.0,0.0,0.0,5.0,3.0,17.0,0.0,731.0,748.0,0.0,0.00010578154934709277,0.0,0.0,5.876752741505154e-05,3.5260516449030925e-05,0.00034463607656106944,8.014792478164405e-06,0.0,0
YAUYOS,JUNIN,0.0,3.0,0.0,0.0,3.0,0.0,6.0,0.0,1311.0,1317.0,0.0,3.5260516449030925e-05,0.0,0.0,3.5260516449030925e-05,0.0,0.0006180819375807961,2.8287502864109666e-06,0.0,0
ASCOPE,LA LIBERTAD,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,140.0,143.0,0.0,0.0,0.0,0.0,0.0,3.5260516449030925e-05,6.600417334958921e-05,1.4143751432054833e-06,0.0,0
CARABAMBA,LA LIBERTAD,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,117.0,118.0,0.0,0.0,0.0,0.0,0.0,1.1753505483010308e-05,5.5160630585013846e-05,4.7145838106849444e-07,0.0,0
CASA GRANDE,LA LIBERTAD,0.0,0.0,0.0,0.0,4.0,0.0,4.0,0.0,362.0,366.0,0.0,0.0,0.0,0.0,4.701402193204123e-05,0.0,0.00017066793394679498,1.8858335242739777e-06,0.0,0
CHAO,LA LIBERTAD,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,263.0,266.0,0.0,0.0,0.0,0.0,0.0,3.5260516449030925e-05,0.00012399355422101403,1.4143751432054833e-06,0.0,0
CHEPEN,LA LIBERTAD,0.0,0.0,0.0,0.0,5.0,3.0,8.0,0.0,419.0,427.0,0.0,0.0,0.0,0.0,5.876752741505154e-05,3.5260516449030925e-05,0.00019754106166769916,3.7716670485479555e-06,0.0,0
CHICAMA,LA LIBERTAD,0.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,469.0,476.0,0.0,0.0,0.0,0.0,0.0,8.227453838107215e-05,0.00022111398072112388,3.300208667479461e-06,0.0,0
CHOCOPE,LA LIBERTAD,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,180.0,182.0,0.0,0.0,0.0,0.0,0.0,2.3507010966020617e-05,8.486250859232899e-05,9.429167621369889e-07,0.0,0
HUASO,LA LIBERTAD,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,662.0,663.0,0.0,0.0,0.0,0.0,0.0,1.1753505483010308e-05,0.0003121054482673433,4.7145838106849444e-07,0.0,0
LUCMA,LA LIBERTAD,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,43.0,44.0,0.0,0.0,0.0,0.0,0.0,1.1753505483010308e-05,2.027271038594526e-05,4.7145838106849444e-07,0.0,0
PATAZ,LA LIBERTAD,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,60.0,62.0,0.0,0.0,0.0,0.0,0.0,2.3507010966020617e-05,2.8287502864109665e-05,9.429167621369889e-07,0.0,0
POROTO,LA LIBERTAD,0.0,0.0,0.0,0.0,3.0,6.0,9.0,0.0,1383.0,1392.0,0.0,0.0,0.0,0.0,3.5260516449030925e-05,7.052103289806185e-05,0.0006520269410177278,4.24312542961645e-06,0.0,0
PUEBLO NUEVO,LA LIBERTAD,0.0,1.0,0.0,0.0,6.0,2.0,9.0,0.0,592.0,601.0,0.0,1.1753505483010308e-05,0.0,0.0,7.052103289806185e-05,2.3507010966020617e-05,0.0002791033615925487,4.24312542961645e-06,0.0,0
RAZURI,LA LIBERTAD,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,41.0,43.0,0.0,0.0,0.0,0.0,0.0,2.3507010966020617e-05,1.932979362380827e-05,9.429167621369889e-07,0.0,0
SINSICAP,LA LIBERTAD,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,282.0,283.0,0.0,0.0,0.0,0.0,0.0,1.1753505483010308e-05,0.00013295126346131542,4.7145838106849444e-07,0.0,0
UCUNCHA,LA LIBERTAD,0.0,1.0,0.0,0.0,0.0,10.0,11.0,0.0,310.0,321.0,0.0,1.1753505483010308e-05,0.0,0.0,0.0,0.00011753505483010308,0.00014615209813123326,5.186042191753439e-06,0.0,0
CA�ARIS,LAMBAYEQUE,4.0,62.0,0.0,2.0,98.0,482.0,648.0,0.0,12157.0,12805.0,4.701402193204123e-05,0.0007287173399466391,0.0,2.3507010966020617e-05,0.00115184353733501,0.005665189642810969,0.0057315195386496865,0.0003055050309323844,0.0,1
CHICLAYO,LAMBAYEQUE,100.0,113.0,21.0,9.0,1000.0,1010.0,2392.0,0.0,25000.0,27392.0,0.0011753505483010308,0.0013281461195801649,0.00024682361514321644,0.00010578154934709277,0.011753505483010308,0.01187104053784041,0.01178645952671236,0.0011277284475158386,0.0,2
ETEN,LAMBAYEQUE,1.0,2.0,0.0,0.0,33.0,12.0,48.0,1.0,2562.0,2611.0,1.1753505483010308e-05,2.3507010966020617e-05,0.0,0.0,0.00038786568093934017,0.0001410420657961237,0.0012078763722974826,2.2630002291287733e-05,4.7145838106849444e-07,0
FERRE�AFE,LAMBAYEQUE,16.0,89.0,4.0,0.0,168.0,98.0,375.0,0.0,11241.0,11616.0,0.00018805608772816493,0.0010460619879879174,4.701402193204123e-05,0.0,0.0019745889211457315,0.00115184353733501,0.005299663661590946,0.00017679689290068542,0.0,1
ILLIMO,LAMBAYEQUE,0.0,1.0,0.0,1.0,8.0,3.0,13.0,0.0,922.0,935.0,0.0,1.1753505483010308e-05,0.0,1.1753505483010308e-05,9.402804386408247e-05,3.5260516449030925e-05,0.00043468462734515186,6.128958953890427e-06,0.0,0
INCAHUASI,LAMBAYEQUE,0.0,28.0,0.0,0.0,93.0,46.0,167.0,0.0,10857.0,11024.0,0.0,0.0003290981535242886,0.0,0.0,0.0010930760099199586,0.0005406612522184742,0.005118623643260644,7.873354963843857e-05,0.0,1
JAYANCA,LAMBAYEQUE,3.0,2.0,0.0,0.0,45.0,6.0,56.0,0.0,1378.0,1434.0,3.5260516449030925e-05,2.3507010966020617e-05,0.0,0.0,0.0005289077467354638,7.052103289806185e-05,0.0006496696491123853,2.6401669339835687e-05,0.0,0
JOSE LEONARDO ORTIZ,LAMBAYEQUE,11.0,38.0,8.0,7.0,267.0,361.0,692.0,0.0,25000.0,25692.0,0.0001292885603131134,0.0004466332083543917,9.402804386408247e-05,8.227453838107215e-05,0.003138185963963752,0.004243015479366721,0.01178645952671236,0.00032624919969939816,0.0,2
LA VICTORIA,LAMBAYEQUE,8.0,34.0,6.0,7.0,178.0,299.0,532.0,0.0,9733.0,10265.0,9.402804386408247e-05,0.00039961918642235047,7.052103289806185e-05,8.227453838107215e-05,0.002092123975975835,0.003514298139420082,0.004588704422939656,0.00025081585872843904,0.0,1
LAGUNAS,LAMBAYEQUE,2.0,1.0,0.0,1.0,110.0,106.0,220.0,0.0,1461.0,1681.0,2.3507010966020617e-05,1.1753505483010308e-05,0.0,1.1753505483010308e-05,0.001292885603131134,0.0012458715811990927,0.0006888006947410704,0.00010372084383506877,0.0,0
LAMBAYEQUE,LAMBAYEQUE,45.0,32.0,3.0,6.0,243.0,111.0,440.0,0.0,10783.0,11223.0,0.0005289077467354638,0.00037611217545632986,3.5260516449030925e-05,7.052103289806185e-05,0.002856101832371505,0.0013046391086141442,0.005083735723061576,0.00020744168767013754,0.0,1
MANUEL ANTONIO MESONES MURO,LAMBAYEQUE,0.0,0.0,0.0,0.0,4.0,4.0,8.0,0.0,4043.0,4051.0,0.0,0.0,0.0,0.0,4.701402193204123e-05,4.701402193204123e-05,0.0019061062346599229,3.7716670485479555e-06,0.0,0
MOCHUMI,LAMBAYEQUE,4.0,3.0,0.0,0.0,99.0,300.0,406.0,0.0,5751.0,6157.0,4.701402193204123e-05,3.5260516449030925e-05,0.0,0.0,0.0011635970428180206,0.0035260516449030924,0.0027113571495249113,0.00019141210271380872,0.0,1
MONSEFU,LAMBAYEQUE,8.0,5.0,0.0,0.0,148.0,136.0,297.0,0.0,4991.0,5288.0,9.402804386408247e-05,5.876752741505154e-05,0.0,0.0,0.0017395188114855255,0.0015984767456894019,0.0023530487799128556,0.00014002313917734285,0.0,1
MORROPE,LAMBAYEQUE,8.0,0.0,0.0,0.0,12.0,18.0,38.0,0.0,4137.0,4175.0,9.402804386408247e-05,0.0,0.0,0.0,0.0001410420657961237,0.00021156309869418554,0.0019504233224803614,1.7915418480602788e-05,0.0,0
MOTUPE,LAMBAYEQUE,10.0,1.0,6.0,1.0,10.0,10.0,38.0,0.0,1307.0,1345.0,0.00011753505483010308,1.1753505483010308e-05,7.052103289806185e-05,1.1753505483010308e-05,0.00011753505483010308,0.00011753505483010308,0.0006161961040565222,1.7915418480602788e-05,0.0,0
OLMOS,LAMBAYEQUE,0.0,9.0,0.0,0.0,9.0,8.0,26.0,0.0,7184.0,7210.0,0.0,0.00010578154934709277,0.0,0.0,0.00010578154934709277,9.402804386408247e-05,0.003386957009596064,1.2257917907780854e-05,0.0,1
PACORA,LAMBAYEQUE,0.0,0.0,0.0,0.0,1.0,2.0,3.0,0.0,1102.0,1105.0,0.0,0.0,0.0,0.0,1.1753505483010308e-05,2.3507010966020617e-05,0.0005195471359374809,1.4143751432054833e-06,0.0,0
PIMENTEL,LAMBAYEQUE,2.0,1.0,0.0,0.0,10.0,24.0,37.0,0.0,913.0,950.0,2.3507010966020617e-05,1.1753505483010308e-05,0.0,0.0,0.00011753505483010308,0.0002820841315922474,0.0004304415019155354,1.7443960099534294e-05,0.0,0
PITIPO,LAMBAYEQUE,11.0,33.0,6.0,6.0,135.0,33.0,224.0,0.0,12079.0,12303.0,0.0001292885603131134,0.00038786568093934017,7.052103289806185e-05,7.052103289806185e-05,0.0015867232402063916,0.00038786568093934017,0.005694745784926344,0.00010560667735934275,0.0,1
POMALCA,LAMBAYEQUE,0.0,0.0,1.0,0.0,0.0,2.0,3.0,0.0,297.0,300.0,0.0,0.0,1.1753505483010308e-05,0.0,0.0,2.3507010966020617e-05,0.00014002313917734285,1.4143751432054833e-06,0.0,0
PUEBLO NUEVO,LAMBAYEQUE,0.0,14.0,4.0,3.0,12.0,27.0,60.0,4.0,8290.0,8354.0,0.0,0.0001645490767621443,4.701402193204123e-05,3.5260516449030925e-05,0.0001410420657961237,0.0003173446480412783,0.003908389979057818,2.8287502864109665e-05,1.8858335242739777e-06,1
REQUE,LAMBAYEQUE,0.0,6.0,1.0,1.0,0.0,42.0,50.0,0.0,988.0,1038.0,0.0,7.052103289806185e-05,1.1753505483010308e-05,1.1753505483010308e-05,0.0,0.0004936472302864329,0.00046580088049567246,2.357291905342472e-05,0.0,0
SALAS,LAMBAYEQUE,33.0,42.0,11.0,4.0,125.0,222.0,437.0,0.0,8562.0,8999.0,0.00038786568093934017,0.0004936472302864329,0.0001292885603131134,4.701402193204123e-05,0.0014691881853762885,0.0026092782172282883,0.0040366266587084495,0.00020602731252693205,0.0,1
SAN JOSE,LAMBAYEQUE,0.0,1.0,2.0,2.0,11.0,76.0,92.0,0.0,1176.0,1268.0,0.0,1.1753505483010308e-05,2.3507010966020617e-05,2.3507010966020617e-05,0.0001292885603131134,0.0008932664167087833,0.0005544350561365494,4.3374171058301484e-05,0.0,0
SA�A,LAMBAYEQUE,0.0,0.0,0.0,7.0,2.0,2.0,11.0,0.0,126.0,137.0,0.0,0.0,0.0,8.227453838107215e-05,2.3507010966020617e-05,2.3507010966020617e-05,5.9403756014630294e-05,5.186042191753439e-06,0.0,0
TUCUME,LAMBAYEQUE,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1491.0,1492.0,0.0,1.1753505483010308e-05,0.0,0.0,0.0,0.0,0.0007029444461731252,4.7145838106849444e-07,0.0,0
AMBAR,LIMA,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,178.0,180.0,0.0,0.0,0.0,0.0,0.0,2.3507010966020617e-05,8.391959183019201e-05,9.429167621369889e-07,0.0,0
ATE,LIMA,18.0,42.0,32.0,5.0,160.0,552.0,809.0,0.0,8000.0,8809.0,0.00021156309869418554,0.0004936472302864329,0.00037611217545632986,5.876752741505154e-05,0.0018805608772816493,0.00648793502662169,0.0037716670485479554,0.000381409830284412,0.0,1
AUCALLAMA,LIMA,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,759.0,762.0,0.0,0.0,0.0,0.0,0.0,3.5260516449030925e-05,0.00035783691123098725,1.4143751432054833e-06,0.0,0
BARRANCO,LIMA,4.0,4.0,4.0,1.0,92.0,107.0,212.0,0.0,886.0,1098.0,4.701402193204123e-05,4.701402193204123e-05,4.701402193204123e-05,1.1753505483010308e-05,0.0010813225044369484,0.001257625086682103,0.00041771212562668607,9.994917678652082e-05,0.0,0
BRE�A,LIMA,0.0,1.0,2.0,0.0,15.0,54.0,72.0,0.0,613.0,685.0,0.0,1.1753505483010308e-05,2.3507010966020617e-05,0.0,0.00017630258224515463,0.0006346892960825566,0.0002890039875949871,3.39450034369316e-05,0.0,0
CAJATAMBO,LIMA,2.0,30.0,0.0,0.0,6.0,83.0,121.0,0.0,257.0,378.0,2.3507010966020617e-05,0.00035260516449030926,0.0,0.0,7.052103289806185e-05,0.0009755409550898555,0.00012116480393460306,5.704646410928782e-05,0.0,0
CANTA,LIMA,1.0,0.0,0.0,0.0,26.0,23.0,50.0,0.0,786.0,836.0,1.1753505483010308e-05,0.0,0.0,0.0,0.000305591142558268,0.0002703306261092371,0.0003705662875198366,2.357291905342472e-05,0.0,0
CHACLACAYO,LIMA,2.0,7.0,1.0,0.0,43.0,11.0,64.0,0.0,1059.0,1123.0,2.3507010966020617e-05,8.227453838107215e-05,1.1753505483010308e-05,0.0,0.0005054007357694432,0.0001292885603131134,0.0004992744255515356,3.0173336388383644e-05,0.0,0
CHORRILLOS,LIMA,13.0,35.0,25.0,20.0,501.0,826.0,1429.0,0.0,7551.0,8980.0,0.000152795571279134,0.00041137269190536077,0.0002938376370752577,0.00023507010966020617,0.005888506246988164,0.009708395528966515,0.0035599822354482015,0.0006737140265468785,0.0,2
CIENEGUILLA,LIMA,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,499.0,502.0,0.0,0.0,0.0,0.0,0.0,3.5260516449030925e-05,0.00023525773215317872,1.4143751432054833e-06,0.0,0
COPA,LIMA,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,60.0,66.0,0.0,0.0,0.0,0.0,0.0,7.052103289806185e-05,2.8287502864109665e-05,2.8287502864109666e-06,0.0,0
EL AGUSTINO,LIMA,100.0,14.0,10.0,2.0,434.0,131.0,788.0,1.0,5555.0,6344.0,0.0011753505483010308,0.0001645490767621443,0.00011753505483010308,2.3507010966020617e-05,0.005101021379626473,0.0015397092182743504,0.0026189513068354863,0.0003715092042819736,4.7145838106849444e-07,1
JESUS MARIA,LIMA,0.0,0.0,1.0,0.0,0.0,9.0,10.0,0.0,44.0,54.0,0.0,0.0,1.1753505483010308e-05,0.0,0.0,0.00010578154934709277,2.0744168767013754e-05,4.714583810684944e-06,0.0,0
LA MOLINA,LIMA,0.0,4.0,6.0,1.0,11.0,14.0,36.0,0.0,1211.0,1247.0,0.0,4.701402193204123e-05,7.052103289806185e-05,1.1753505483010308e-05,0.0001292885603131134,0.0001645490767621443,0.0005709360994739467,1.69725017184658e-05,0.0,0
LA VICTORIA,LIMA,0.0,4.0,14.0,0.0,48.0,30.0,96.0,0.0,825.0,921.0,0.0,4.701402193204123e-05,0.0001645490767621443,0.0,0.0005641682631844948,0.00035260516449030926,0.0003889531643815079,4.5260004582575466e-05,0.0,0
LIMA,LIMA,0.0,28.0,33.0,3.0,23.0,142.0,229.0,1.0,3589.0,3819.0,0.0,0.0003290981535242886,0.00038786568093934017,3.5260516449030925e-05,0.0002703306261092371,0.0016689977785874638,0.0016920641296548264,0.00010796396926468522,4.7145838106849444e-07,0
LINCE,LIMA,0.0,1.0,1.0,0.0,5.0,13.0,20.0,0.0,417.0,437.0,0.0,1.1753505483010308e-05,1.1753505483010308e-05,0.0,5.876752741505154e-05,0.000152795571279134,0.00019659814490556216,9.429167621369888e-06,0.0,0
LOS OLIVOS,LIMA,6.0,43.0,8.0,1.0,230.0,333.0,621.0,0.0,2040.0,2661.0,7.052103289806185e-05,0.0005054007357694432,9.402804386408247e-05,1.1753505483010308e-05,0.0027033062610923708,0.003913917325842432,0.0009617750973797286,0.000292775654643535,0.0,1
LURIGANCHO (CHOSICA),LIMA,1.0,22.0,15.0,4.0,38.0,25.0,105.0,54.0,5320.0,5479.0,1.1753505483010308e-05,0.0002585771206262268,0.00017630258224515463,4.701402193204123e-05,0.0004466332083543917,0.0002938376370752577,0.0025081585872843903,4.9503130012191914e-05,2.54587525776987e-05,0
LURIN,LIMA,0.0,10.0,4.0,1.0,0.0,17.0,32.0,0.0,1212.0,1244.0,0.0,0.00011753505483010308,4.701402193204123e-05,1.1753505483010308e-05,0.0,0.00019980959321117523,0.0005714075578550152,1.5086668194191822e-05,0.0,0
MAGDALENA DEL MAR,LIMA,0.0,1.0,2.0,1.0,8.0,9.0,21.0,0.0,700.0,721.0,0.0,1.1753505483010308e-05,2.3507010966020617e-05,1.1753505483010308e-05,9.402804386408247e-05,0.00010578154934709277,0.0003300208667479461,9.900626002438383e-06,0.0,0
MAGDALENA VIEJA (PUEBLO LIBRE),LIMA,0.0,6.0,8.0,4.0,62.0,318.0,398.0,1.0,266.0,665.0,0.0,7.052103289806185e-05,9.402804386408247e-05,4.701402193204123e-05,0.0007287173399466391,0.0037376147435972777,0.00012540792936421952,0.00018764043566526077,4.7145838106849444e-07,0
PACHACAMAC,LIMA,0.0,26.0,12.0,7.0,65.0,763.0,873.0,1.0,5569.0,6443.0,0.0,0.000305591142558268,0.0001410420657961237,8.227453838107215e-05,0.00076397785639567,0.008967924683536865,0.0026255517241704452,0.0004115831666727956,4.7145838106849444e-07,1
PUCUSANA,LIMA,0.0,0.0,1.0,0.0,0.0,4.0,5.0,0.0,472.0,477.0,0.0,0.0,1.1753505483010308e-05,0.0,0.0,4.701402193204123e-05,0.00022252835586432937,2.357291905342472e-06,0.0,0
PUNTA HERMOSA,LIMA,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,42.0,43.0,0.0,0.0,1.1753505483010308e-05,0.0,0.0,0.0,1.9801252004876767e-05,4.7145838106849444e-07,0.0,0
PUNTA NEGRA,LIMA,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,53.0,55.0,0.0,0.0,0.0,1.1753505483010308e-05,0.0,1.1753505483010308e-05,2.4987294196630205e-05,9.429167621369889e-07,0.0,0
RIMAC,LIMA,4.0,7.0,8.0,0.0,189.0,305.0,513.0,0.0,1700.0,2213.0,4.701402193204123e-05,8.227453838107215e-05,9.402804386408247e-05,0.0,0.002221412536288948,0.003584819172318144,0.0008014792478164406,0.00024185814948813765,0.0,1
SAN BARTOLO,LIMA,0.0,1.0,2.0,0.0,2.0,6.0,11.0,0.0,141.0,152.0,0.0,1.1753505483010308e-05,2.3507010966020617e-05,0.0,2.3507010966020617e-05,7.052103289806185e-05,6.647563173065771e-05,5.186042191753439e-06,0.0,0
SAN BORJA,LIMA,0.0,1.0,1.0,2.0,7.0,60.0,71.0,0.0,578.0,649.0,0.0,1.1753505483010308e-05,1.1753505483010308e-05,2.3507010966020617e-05,8.227453838107215e-05,0.0007052103289806185,0.00027250294425758975,3.3473545055863104e-05,0.0,0
SAN JUAN DE LURIGANCHO,LIMA,2.0,0.0,1.0,1.0,6.0,15.0,25.0,0.0,1026.0,1051.0,2.3507010966020617e-05,0.0,1.1753505483010308e-05,1.1753505483010308e-05,7.052103289806185e-05,0.00017630258224515463,0.0004837162989762753,1.178645952671236e-05,0.0,0
SAN JUAN DE MIRAFLORES,LIMA,36.0,19.0,29.0,0.0,97.0,477.0,658.0,0.0,1998.0,2656.0,0.00042312619738837107,0.00022331660417719584,0.0003408516590072989,0.0,0.0011400900318519998,0.005606422115395917,0.0009419738453748519,0.0003102196147430693,0.0,1
SAN LUIS,LIMA,0.0,7.0,6.0,1.0,0.0,2.0,16.0,0.0,1644.0,1660.0,0.0,8.227453838107215e-05,7.052103289806185e-05,1.1753505483010308e-05,0.0,2.3507010966020617e-05,0.0007750775784766048,7.543334097095911e-06,0.0,0
SAN MARTIN DE PORRES,LIMA,2.0,12.0,8.0,2.0,62.0,59.0,145.0,0.0,2087.0,2232.0,2.3507010966020617e-05,0.0001410420657961237,9.402804386408247e-05,2.3507010966020617e-05,0.0007287173399466391,0.0006934568234976082,0.0009839336412899478,6.836146525493169e-05,0.0,0
SANTA ANITA,LIMA,6.0,9.0,16.0,2.0,43.0,82.0,158.0,0.0,1977.0,2135.0,7.052103289806185e-05,0.00010578154934709277,0.00018805608772816493,2.3507010966020617e-05,0.0005054007357694432,0.0009637874496068453,0.0009320732193724134,7.449042420882212e-05,0.0,0
SANTA MARIA,LIMA,0.0,1.0,0.0,0.0,2.0,3.0,6.0,0.0,1006.0,1012.0,0.0,1.1753505483010308e-05,0.0,0.0,2.3507010966020617e-05,3.5260516449030925e-05,0.0004742871313549054,2.8287502864109666e-06,0.0,0
SANTIAGO DE SURCO,LIMA,3.0,5.0,9.0,2.0,76.0,109.0,204.0,0.0,2149.0,2353.0,3.5260516449030925e-05,5.876752741505154e-05,0.00010578154934709277,2.3507010966020617e-05,0.0008932664167087833,0.0012811320976481235,0.0010131640609161946,9.617750973797286e-05,0.0,0
VILLA EL SALVADOR,LIMA,2.0,58.0,53.0,5.0,185.0,546.0,849.0,1.0,5401.0,6251.0,2.3507010966020617e-05,0.0006817033180145978,0.0006229357905995464,5.876752741505154e-05,0.002174398514356907,0.006417413993723628,0.002546346716150938,0.0004002681655271518,4.7145838106849444e-07,1
VILLA MARIA DEL TRIUNFO,LIMA,6.0,7.0,35.0,0.0,194.0,390.0,632.0,0.0,1699.0,2331.0,7.052103289806185e-05,8.227453838107215e-05,0.00041137269190536077,0.0,0.0022801800637039997,0.00458386713837402,0.0008010077894353721,0.0002979616968352885,0.0,1
YAUYOS,LIMA,0.0,3.0,0.0,2.0,5.0,88.0,98.0,0.0,587.0,685.0,0.0,3.5260516449030925e-05,0.0,2.3507010966020617e-05,5.876752741505154e-05,0.0010343084825049072,0.0002767460696872062,4.6202921344712454e-05,0.0,0
BELEN,LORETO,0.0,5.0,1.0,6.0,0.0,14.0,26.0,0.0,796.0,822.0,0.0,5.876752741505154e-05,1.1753505483010308e-05,7.052103289806185e-05,0.0,0.0001645490767621443,0.00037528087133052154,1.2257917907780854e-05,0.0,0
CONTAMANA,LORETO,0.0,1.0,0.0,5.0,0.0,1.0,7.0,0.0,92.0,99.0,0.0,1.1753505483010308e-05,0.0,5.876752741505154e-05,0.0,1.1753505483010308e-05,4.3374171058301484e-05,3.300208667479461e-06,0.0,0
IQUITOS,LORETO,0.0,17.0,1.0,2.0,0.0,10.0,30.0,0.0,1260.0,1290.0,0.0,0.00019980959321117523,1.1753505483010308e-05,2.3507010966020617e-05,0.0,0.00011753505483010308,0.000594037560146303,1.4143751432054833e-05,0.0,0
JEBEROS,LORETO,0.0,4.0,1.0,20.0,1.0,16.0,43.0,0.0,77.0,120.0,0.0,4.701402193204123e-05,1.1753505483010308e-05,0.00023507010966020617,1.1753505483010308e-05,0.00018805608772816493,3.630229534227407e-05,2.027271038594526e-05,0.0,0
MAZAN,LORETO,0.0,5.0,0.0,0.0,0.0,1.0,6.0,0.0,108.0,114.0,0.0,5.876752741505154e-05,0.0,0.0,0.0,1.1753505483010308e-05,5.09175051553974e-05,2.8287502864109666e-06,0.0,0
NAUTA,LORETO,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,6.0,7.0,0.0,0.0,0.0,1.1753505483010308e-05,0.0,0.0,2.8287502864109666e-06,4.7145838106849444e-07,0.0,0
PUNCHANA,LORETO,0.0,10.0,100.0,0.0,0.0,2.0,149.0,0.0,745.0,894.0,0.0,0.00011753505483010308,0.0011753505483010308,0.0,0.0,2.3507010966020617e-05,0.00035123649389602835,7.024729877920567e-05,0.0,0
SAN JUAN BAUTISTA,LORETO,0.0,8.0,6.0,4.0,2.0,16.0,36.0,0.0,2055.0,2091.0,0.0,9.402804386408247e-05,7.052103289806185e-05,4.701402193204123e-05,2.3507010966020617e-05,0.00018805608772816493,0.000968846973095756,1.69725017184658e-05,0.0,0
TENIENTE CESAR LOPEZ ROJAS,LORETO,0.0,0.0,1.0,0.0,2.0,3.0,6.0,0.0,325.0,331.0,0.0,0.0,1.1753505483010308e-05,0.0,2.3507010966020617e-05,3.5260516449030925e-05,0.0001532239738472607,2.8287502864109666e-06,0.0,0
YURIMAGUAS,LORETO,6.0,0.0,0.0,0.0,7.0,6.0,19.0,0.0,221.0,240.0,7.052103289806185e-05,0.0,0.0,0.0,8.227453838107215e-05,7.052103289806185e-05,0.00010419230221613727,8.957709240301394e-06,0.0,0
FITZCARRALD,MADRE DE DIOS,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,63.0,64.0,0.0,0.0,1.1753505483010308e-05,0.0,0.0,0.0,2.9701878007315147e-05,4.7145838106849444e-07,0.0,0
